"Scenario","Region","Variable","Type","Year","Value"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2016","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2017","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2018","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2019","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2020","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2021","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2022","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2023","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2024","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2025","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2026","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2027","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2028","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2029","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2030","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2031","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2032","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2033","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2034","0.000000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2035","2286.532000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2036","2334.329000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2037","2299.425000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2038","2284.858000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2039","2268.913000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2040","4595.837000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2041","4567.953000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2042","4567.628000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2043","4043.257000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2044","4200.018000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2045","3912.261000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2046","3894.713000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2047","3922.787000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2048","3967.194000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2049","3637.999000"
"Current Measures","Saskatchewan","Uranium","Primary Fuel","2050","3748.653000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2005","92.000000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2006","573.000000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2007","620.000000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2008","574.000000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2009","578.999900"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2010","506.587000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2011","608.320000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2012","655.336000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2013","640.491000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2014","615.264000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2015","619.832000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2016","745.907000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2017","739.168000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2018","694.022000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2019","706.807000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2020","742.796000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2021","892.754000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2022","1809.995000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2023","1985.870000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2024","613.386000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2025","585.506000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2026","583.089000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2027","239.528000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2028","460.089000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2029","448.850000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2030","1880.834000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2031","4904.117000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2032","6683.749000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2033","7792.160000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2034","7876.653000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2035","8178.572000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2036","8265.088000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2037","8208.794000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2038","8798.295000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2039","8950.841000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2040","9056.737000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2041","9034.078000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2042","9323.457000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2043","11816.717000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2044","13122.871000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2045","13983.233000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2046","14128.078000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2047","13792.832000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2048","15051.593000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2049","14377.346000"
"Current Measures","Saskatchewan","Wind","Primary Fuel","2050","16028.979000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2005","330.633000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2006","330.633000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2007","330.633000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2008","348.294000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2009","379.056000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2010","380.431000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2011","388.066000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2012","430.194000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2013","424.990000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2014","410.668000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2015","421.696000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2016","419.461000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2017","448.151000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2018","418.510000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2019","375.783000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2020","440.580000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2021","506.076000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2022","502.090000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2023","488.014000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2024","518.096000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2025","484.657000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2026","499.022000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2027","511.894000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2028","518.906000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2029","443.015000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2030","477.495000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2031","493.726000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2032","504.921000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2033","501.693000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2034","504.953000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2035","502.482000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2036","514.402000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2037","525.944000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2038","497.337000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2039","500.194000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2040","505.167000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2041","507.515000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2042","506.893000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2043","514.438000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2044","509.973000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2045","512.435000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2046","520.749000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2047","521.255000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2048","519.047000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2049","523.635000"
"Current Measures","Yukon","Hydro / Wave / Tidal","Primary Fuel","2050","523.560000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2005","0.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2006","0.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2007","0.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2008","0.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2009","0.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2010","0.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2011","0.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2012","0.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2013","0.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2014","0.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2015","26.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2016","27.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2017","37.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2018","59.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2019","92.000000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2020","47.714000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2021","21.545000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2022","25.552000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2023","36.388000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2024","56.469000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2025","39.497000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2026","44.176000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2027","48.907000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2028","55.483000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2029","140.890000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2030","169.364000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2031","168.403000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2032","159.191000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2033","156.914000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2034","153.018000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2035","145.970000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2036","149.146000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2037","79.406000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2038","59.402000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2039","62.960000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2040","68.081000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2041","67.933000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2042","70.914000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2043","71.587000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2044","76.362000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2045","77.444000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2046","76.465000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2047","79.106000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2048","79.805000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2049","79.973000"
"Current Measures","Yukon","Natural Gas","Primary Fuel","2050","80.453000"
"Current Measures","Yukon","Oil","Primary Fuel","2005","22.094000"
"Current Measures","Yukon","Oil","Primary Fuel","2006","22.094000"
"Current Measures","Yukon","Oil","Primary Fuel","2007","22.094000"
"Current Measures","Yukon","Oil","Primary Fuel","2008","22.331000"
"Current Measures","Yukon","Oil","Primary Fuel","2009","18.542000"
"Current Measures","Yukon","Oil","Primary Fuel","2010","24.783000"
"Current Measures","Yukon","Oil","Primary Fuel","2011","36.868000"
"Current Measures","Yukon","Oil","Primary Fuel","2012","24.365000"
"Current Measures","Yukon","Oil","Primary Fuel","2013","23.291000"
"Current Measures","Yukon","Oil","Primary Fuel","2014","23.000000"
"Current Measures","Yukon","Oil","Primary Fuel","2015","0.000000"
"Current Measures","Yukon","Oil","Primary Fuel","2016","0.000000"
"Current Measures","Yukon","Oil","Primary Fuel","2017","0.000000"
"Current Measures","Yukon","Oil","Primary Fuel","2018","0.000000"
"Current Measures","Yukon","Oil","Primary Fuel","2019","0.000000"
"Current Measures","Yukon","Oil","Primary Fuel","2020","43.784000"
"Current Measures","Yukon","Oil","Primary Fuel","2021","43.890000"
"Current Measures","Yukon","Oil","Primary Fuel","2022","41.320000"
"Current Measures","Yukon","Oil","Primary Fuel","2023","32.014000"
"Current Measures","Yukon","Oil","Primary Fuel","2024","46.851000"
"Current Measures","Yukon","Oil","Primary Fuel","2025","42.099000"
"Current Measures","Yukon","Oil","Primary Fuel","2026","43.046000"
"Current Measures","Yukon","Oil","Primary Fuel","2027","44.168000"
"Current Measures","Yukon","Oil","Primary Fuel","2028","47.485000"
"Current Measures","Yukon","Oil","Primary Fuel","2029","40.826000"
"Current Measures","Yukon","Oil","Primary Fuel","2030","40.847000"
"Current Measures","Yukon","Oil","Primary Fuel","2031","40.876000"
"Current Measures","Yukon","Oil","Primary Fuel","2032","41.028000"
"Current Measures","Yukon","Oil","Primary Fuel","2033","40.874000"
"Current Measures","Yukon","Oil","Primary Fuel","2034","41.015000"
"Current Measures","Yukon","Oil","Primary Fuel","2035","41.098000"
"Current Measures","Yukon","Oil","Primary Fuel","2036","41.538000"
"Current Measures","Yukon","Oil","Primary Fuel","2037","75.798000"
"Current Measures","Yukon","Oil","Primary Fuel","2038","53.821000"
"Current Measures","Yukon","Oil","Primary Fuel","2039","57.708000"
"Current Measures","Yukon","Oil","Primary Fuel","2040","61.038000"
"Current Measures","Yukon","Oil","Primary Fuel","2041","66.574000"
